Job_Id,Position,Company,Job_Description,Opening_Date,Closing_Date,Details,Url,,,,Link
813575,Sales & Marketing Executive / Trainee Sales & Marketing,Company Name Withheld,Please refer the advertisement ,Wed Feb 17 2021,Wed Mar 03 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=30&ac=DEFZZZ&jc=0000813575&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=30&ac=DEFZZZ&jc=0000813575&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=30&ac=DEFZZZ&jc=0000813575&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=30&ac=DEFZZZ&jc=0000813575&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp
813574,"Trainee Marketing Officer, Trainee Marketing Executive, Marketing Executive (1)",Citizens Development Business Finance PLC,Please refer to the job advert for further information. ,Wed Feb 17 2021,Wed Feb 24 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=31&ac=0000000411&jc=0000813574&ec=0000000540&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=31&ac=0000000411&jc=0000813574&ec=0000000540&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=31&ac=0000000411&jc=0000813574&ec=0000000540&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=31&ac=0000000411&jc=0000813574&ec=0000000540&pg=applicant/vacancybyfunctionalarea.jsp
813573,Electrician,Company Name Withheld,Please refer the advertisement ,Wed Feb 17 2021,Wed Mar 03 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=32&ac=DEFZZZ&jc=0000813573&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=32&ac=DEFZZZ&jc=0000813573&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=32&ac=DEFZZZ&jc=0000813573&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=32&ac=DEFZZZ&jc=0000813573&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp
813572,Assistant Manager - Sales & Marketing,Company Name Withheld,Please refer the advertisement ,Wed Feb 17 2021,Wed Mar 03 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=33&ac=DEFZZZ&jc=0000813572&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=33&ac=DEFZZZ&jc=0000813572&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=33&ac=DEFZZZ&jc=0000813572&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=33&ac=DEFZZZ&jc=0000813572&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp
813571,"Trainee Marketing Officer, Trainee Marketing Executive, Marketing Executive (1)",Citizens Development Business Finance PLC,Please refer to the job advert for further information. ,Wed Feb 17 2021,Wed Feb 24 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=34&ac=0000000411&jc=0000813571&ec=0000000540&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=34&ac=0000000411&jc=0000813571&ec=0000000540&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=34&ac=0000000411&jc=0000813571&ec=0000000540&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=34&ac=0000000411&jc=0000813571&ec=0000000540&pg=applicant/vacancybyfunctionalarea.jsp
813570,PHP/Laravel DEVELOPER - TOP URGENT (1),Maritime Placements (Pvt) Ltd,Please refer the advertisement. ,Wed Feb 17 2021,Fri Feb 19 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=35&ac=0000000023&jc=0000813570&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=35&ac=0000000023&jc=0000813570&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=35&ac=0000000023&jc=0000813570&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=35&ac=0000000023&jc=0000813570&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp
813569,PHP DEVELOPER - TOP URGENT (1),Maritime Placements (Pvt) Ltd,Please refer the advertisment. ,Wed Feb 17 2021,Fri Feb 19 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=36&ac=0000000023&jc=0000813569&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=36&ac=0000000023&jc=0000813569&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=36&ac=0000000023&jc=0000813569&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=36&ac=0000000023&jc=0000813569&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp
813568,"Senior Executive/Executive - Human Resources, Interns - Human Resources",BPO Connect,Located in BADULLA. Experience in office packages. Prior experience in HR. Good communication skills.  ,Wed Feb 17 2021,Wed Mar 03 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=37&ac=DEFZZZ&jc=0000813568&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=37&ac=DEFZZZ&jc=0000813568&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=37&ac=DEFZZZ&jc=0000813568&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=37&ac=DEFZZZ&jc=0000813568&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp
813567,Marketing Executive - Leasing / Manager - Leasing (Colombo Region),Ideal Finance Limited,Please refer the advertisement ,Wed Feb 17 2021,Wed Mar 03 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=38&ac=DEFZZZ&jc=0000813567&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=38&ac=DEFZZZ&jc=0000813567&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=38&ac=DEFZZZ&jc=0000813567&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=38&ac=DEFZZZ&jc=0000813567&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp
813566,"Trainee Marketing Executive,Marketing Executive, Marketing Executive (1)",Citizens Development Business Finance PLC,Please refer to the job advert for further information. ,Wed Feb 17 2021,Wed Feb 24 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=39&ac=0000000411&jc=0000813566&ec=0000000540&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=39&ac=0000000411&jc=0000813566&ec=0000000540&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=39&ac=0000000411&jc=0000813566&ec=0000000540&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=39&ac=0000000411&jc=0000813566&ec=0000000540&pg=applicant/vacancybyfunctionalarea.jsp
813565,Senior Executive Sales & Marketing - Projects (TOP URGENT) (1),Maritime Placements (Pvt) Ltd,Please refer the advertisement. ,Wed Feb 17 2021,Fri Feb 19 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=40&ac=0000000023&jc=0000813565&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=40&ac=0000000023&jc=0000813565&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=40&ac=0000000023&jc=0000813565&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=40&ac=0000000023&jc=0000813565&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp
813564,Senior Banking Assistant - Branch Banking & SME Department (1),DFCC Bank,Please refer the advertisement ,Wed Feb 17 2021,Sun Feb 21 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=41&ac=0000000039&jc=0000813564&ec=0000000039&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=41&ac=0000000039&jc=0000813564&ec=0000000039&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=41&ac=0000000039&jc=0000813564&ec=0000000039&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=41&ac=0000000039&jc=0000813564&ec=0000000039&pg=applicant/vacancybyfunctionalarea.jsp
813563,"Trainee Marketing Officer, Trainee Marketing Executive,Marketing Executive (1)",Citizens Development Business Finance PLC,Please refer to the job advert for further information. ,Wed Feb 17 2021,Wed Feb 24 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=42&ac=0000000411&jc=0000813563&ec=0000000540&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=42&ac=0000000411&jc=0000813563&ec=0000000540&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=42&ac=0000000411&jc=0000813563&ec=0000000540&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=42&ac=0000000411&jc=0000813563&ec=0000000540&pg=applicant/vacancybyfunctionalarea.jsp
813562,Senior Executive Sales & Marketing - Projects (TOP URGENT) (1),Maritime Placements (Pvt) Ltd,Please refer the advertisement. ,Wed Feb 17 2021,Fri Feb 19 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=43&ac=0000000023&jc=0000813562&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=43&ac=0000000023&jc=0000813562&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=43&ac=0000000023&jc=0000813562&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=43&ac=0000000023&jc=0000813562&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp
813561,Secretary (1),Maritime Placements (Pvt) Ltd,Secretary ,Wed Feb 17 2021,Fri Feb 26 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=44&ac=0000000023&jc=0000813561&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=44&ac=0000000023&jc=0000813561&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=44&ac=0000000023&jc=0000813561&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=44&ac=0000000023&jc=0000813561&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp
813560,Customer Service,Coho,Please refer the advertisement ,Wed Feb 17 2021,Wed Mar 03 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=45&ac=DEFZZZ&jc=0000813560&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=45&ac=DEFZZZ&jc=0000813560&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=45&ac=DEFZZZ&jc=0000813560&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=45&ac=DEFZZZ&jc=0000813560&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp
813559,Marketing Executive - TOP URGENT (1),Maritime Placements (Pvt) Ltd,Please refer the advertisement. ,Wed Feb 17 2021,Fri Feb 19 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=46&ac=0000000023&jc=0000813559&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=46&ac=0000000023&jc=0000813559&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=46&ac=0000000023&jc=0000813559&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=46&ac=0000000023&jc=0000813559&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp
813558,Assistant Manager - Showroom Sales,P.L.M.T.T. Muthukaruppan Chettiar Ltd,Please refer the advertisement ,Wed Feb 17 2021,Wed Mar 03 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=47&ac=DEFZZZ&jc=0000813558&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=47&ac=DEFZZZ&jc=0000813558&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=47&ac=DEFZZZ&jc=0000813558&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=47&ac=DEFZZZ&jc=0000813558&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp
813557,"Trainee Marketing Officer, Trainee Marketing Executive, Marketing Executive (1)",Citizens Development Business Finance PLC,Please refer to the job advert for further information. ,Wed Feb 17 2021,Wed Feb 24 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=48&ac=0000000411&jc=0000813557&ec=0000000540&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=48&ac=0000000411&jc=0000813557&ec=0000000540&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=48&ac=0000000411&jc=0000813557&ec=0000000540&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=48&ac=0000000411&jc=0000813557&ec=0000000540&pg=applicant/vacancybyfunctionalarea.jsp
813556,Marketing Executive - TOP URGENT (1),Maritime Placements (Pvt) Ltd,Please refer the advertisement. ,Wed Feb 17 2021,Fri Feb 19 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=49&ac=0000000023&jc=0000813556&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=49&ac=0000000023&jc=0000813556&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=49&ac=0000000023&jc=0000813556&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=49&ac=0000000023&jc=0000813556&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp
813555,"Trainee Marketing Officer, Trainee Marketing Executive, Marketing Executive (1)",Citizens Development Business Finance PLC,Please refer the advertisement.  ,Wed Feb 17 2021,Wed Feb 24 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=50&ac=0000000411&jc=0000813555&ec=0000000540&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=50&ac=0000000411&jc=0000813555&ec=0000000540&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=50&ac=0000000411&jc=0000813555&ec=0000000540&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=50&ac=0000000411&jc=0000813555&ec=0000000540&pg=applicant/vacancybyfunctionalarea.jsp
813554,Kitchen Helper,Coho,Please refer the advertisement ,Wed Feb 17 2021,Wed Mar 03 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=51&ac=DEFZZZ&jc=0000813554&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=51&ac=DEFZZZ&jc=0000813554&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=51&ac=DEFZZZ&jc=0000813554&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=51&ac=DEFZZZ&jc=0000813554&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp
813553,Accounts Assistant / Store Keeper - Male / Female,Company Name Withheld,Please refer the advertisement ,Wed Feb 17 2021,Wed Mar 03 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=52&ac=DEFZZZ&jc=0000813553&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=52&ac=DEFZZZ&jc=0000813553&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=52&ac=DEFZZZ&jc=0000813553&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=52&ac=DEFZZZ&jc=0000813553&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp
813552,"Trainee Marketing Executive, Marketing Executive, Trainee Marketing Executive (1)",Citizens Development Business Finance PLC,Please refer the advertisement.  ,Wed Feb 17 2021,Wed Feb 24 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=53&ac=0000000411&jc=0000813552&ec=0000000540&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=53&ac=0000000411&jc=0000813552&ec=0000000540&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=53&ac=0000000411&jc=0000813552&ec=0000000540&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=53&ac=0000000411&jc=0000813552&ec=0000000540&pg=applicant/vacancybyfunctionalarea.jsp
813551,Accounts Trainees,Gestetner of Ceylon PLC,CA Business level or Equivalent (Approved training organization for CA Sri Lanka) ,Wed Feb 17 2021,Wed Mar 03 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=54&ac=DEFZZZ&jc=0000813551&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=54&ac=DEFZZZ&jc=0000813551&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=54&ac=DEFZZZ&jc=0000813551&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=54&ac=DEFZZZ&jc=0000813551&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp
813550,Procurement Manager,Sanmik Foods,Please refer the advertisement ,Wed Feb 17 2021,Wed Mar 03 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=55&ac=DEFZZZ&jc=0000813550&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=55&ac=DEFZZZ&jc=0000813550&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=55&ac=DEFZZZ&jc=0000813550&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=55&ac=DEFZZZ&jc=0000813550&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp
813549,Mobile App Developer - Flutter,Techcess Business Solutions (Pvt) Ltd,Please refer the advertisement ,Wed Feb 17 2021,Wed Mar 03 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=56&ac=DEFZZZ&jc=0000813549&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=56&ac=DEFZZZ&jc=0000813549&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=56&ac=DEFZZZ&jc=0000813549&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=56&ac=DEFZZZ&jc=0000813549&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp
813548,HR Manager,Sanmik Foods,Please refer the advertisement ,Wed Feb 17 2021,Wed Mar 03 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=57&ac=DEFZZZ&jc=0000813548&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=57&ac=DEFZZZ&jc=0000813548&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=57&ac=DEFZZZ&jc=0000813548&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=57&ac=DEFZZZ&jc=0000813548&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp
813547,HR / Accounts Assistant,Ceyfood Lanka (Pvt) Ltd,Please refer the advertisement ,Wed Feb 17 2021,Wed Mar 03 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=58&ac=DEFZZZ&jc=0000813547&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=58&ac=DEFZZZ&jc=0000813547&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=58&ac=DEFZZZ&jc=0000813547&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=58&ac=DEFZZZ&jc=0000813547&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp
813546,Senior Software Quality Assurance Engineer,Simato VAS Solutions (Pvt) Ltd,Please refer the advertisement ,Wed Feb 17 2021,Wed Mar 03 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=59&ac=DEFZZZ&jc=0000813546&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=59&ac=DEFZZZ&jc=0000813546&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=59&ac=DEFZZZ&jc=0000813546&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=59&ac=DEFZZZ&jc=0000813546&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp
813545,Cold Storage Store Keeper / Cold Storage Stores Assistant,Ceyfood Lanka (Pvt) Ltd,Please refer the advertisement ,Wed Feb 17 2021,Wed Mar 03 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=60&ac=DEFZZZ&jc=0000813545&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=60&ac=DEFZZZ&jc=0000813545&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=60&ac=DEFZZZ&jc=0000813545&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=60&ac=DEFZZZ&jc=0000813545&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp
